POB11,POB14,POB21,POB23,DISC1,DISC7,DISC8,DISC9,DISC10,DISC11,DISC12,DISC13
30.0,37.0,75.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,11.0,31.0,0.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,11.0,23.0,5.0,-6.0,-6.0,-6.0,-6.0,0.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
8.0,7.0,21.0,3.0,-6.0,0.0,0.0,-6.0,0.0,-6.0,0.0,-6.0
21.0,10.0,44.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
38.0,32.0,92.0,12.0,4.0,-6.0,-6.0,-6.0,0.0,-6.0,-6.0,-6.0
33.0,38.0,84.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,-6.0
13.0,9.0,32.0,4.0,5.0,-6.0,3.0,0.0,-6.0,-6.0,0.0,0.0
14.0,24.0,58.0,15.0,8.0,-6.0,4.0,-6.0,-6.0,-6.0,0.0,0.0
11.0,7.0,25.0,3.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
8.0,6.0,21.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,35.0,107.0,14.0,8.0,3.0,3.0,-6.0,-6.0,0.0,0.0,0.0
33.0,36.0,91.0,13.0,5.0,3.0,-6.0,0.0,-6.0,0.0,0.0,-6.0
13.0,17.0,36.0,5.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,35.0,82.0,10.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,3.0
35.0,35.0,91.0,15.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
21.0,15.0,48.0,7.0,-6.0,0.0,0.0,-6.0,0.0,0.0,0.0,-6.0
20.0,25.0,55.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,18.0,51.0,10.0,-6.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0
25.0,29.0,65.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
4.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,22.0,37.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0
12.0,22.0,44.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.0,23.0,80.0,19.0,7.0,4.0,3.0,-6.0,-6.0,-6.0,-6.0,3.0
36.0,39.0,101.0,14.0,4.0,0.0,3.0,-6.0,0.0,0.0,0.0,-6.0
34.0,40.0,130.0,37.0,34.0,12.0,23.0,3.0,3.0,0.0,6.0,11.0
13.0,16.0,60.0,16.0,-6.0,0.0,-6.0,-6.0,0.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
10.0,14.0,44.0,10.0,4.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,-6.0
-6.0,4.0,12.0,4.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
44.0,46.0,149.0,26.0,51.0,12.0,42.0,-6.0,3.0,5.0,3.0,10.0
74.0,53.0,160.0,10.0,10.0,4.0,5.0,-6.0,-6.0,-6.0,3.0,3.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
90.0,78.0,187.0,6.0,3.0,3.0,-6.0,0.0,-6.0,-6.0,-6.0,-6.0
49.0,71.0,116.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
53.0,68.0,117.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,4.0
70.0,72.0,147.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,5.0
31.0,41.0,83.0,6.0,4.0,-6.0,-6.0,-6.0,0.0,-6.0,-6.0,4.0
35.0,58.0,98.0,-6.0,4.0,-6.0,3.0,-6.0,0.0,-6.0,-6.0,0.0
22.0,17.0,49.0,5.0,3.0,3.0,-6.0,0.0,0.0,-6.0,0.0,-6.0
25.0,29.0,56.0,-6.0,4.0,3.0,0.0,-6.0,0.0,-6.0,-6.0,0.0
23.0,36.0,78.0,7.0,6.0,3.0,-6.0,-6.0,-6.0,-6.0,-6.0,3.0
32.0,40.0,102.0,23.0,5.0,-6.0,4.0,-6.0,0.0,0.0,0.0,3.0
51.0,45.0,125.0,12.0,7.0,-6.0,5.0,-6.0,0.0,-6.0,-6.0,3.0
13.0,22.0,66.0,26.0,11.0,6.0,-6.0,-6.0,-6.0,5.0,3.0,3.0
11.0,20.0,49.0,14.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,-6.0
9.0,15.0,35.0,8.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0,5.0
12.0,21.0,54.0,10.0,6.0,-6.0,4.0,-6.0,-6.0,0.0,-6.0,5.0
11.0,40.0,55.0,3.0,-6.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0
8.0,36.0,49.0,5.0,5.0,-6.0,3.0,-6.0,0.0,-6.0,0.0,3.0
27.0,48.0,82.0,3.0,3.0,-6.0,0.0,-6.0,0.0,-6.0,-6.0,4.0
3.0,10.0,16.0,3.0,3.0,-6.0,0.0,-6.0,-6.0,-6.0,0.0,0.0
10.0,10.0,20.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
17.0,28.0,52.0,5.0,-6.0,0.0,-6.0,0.0,0.0,0.0,-6.0,-6.0
75.0,146.0,237.0,18.0,12.0,6.0,3.0,-6.0,-6.0,-6.0,4.0,5.0
-6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,45.0,89.0,3.0,-6.0,-6.0,-6.0,0.0,0.0,-6.0,0.0,-6.0
11.0,19.0,36.0,3.0,5.0,0.0,3.0,-6.0,0.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
10.0,38.0,51.0,4.0,-6.0,0.0,-6.0,0.0,0.0,0.0,-6.0,-6.0
40.0,35.0,114.0,27.0,8.0,4.0,-6.0,-6.0,-6.0,-6.0,3.0,3.0
17.0,19.0,59.0,10.0,3.0,0.0,-6.0,0.0,-6.0,0.0,-6.0,-6.0
11.0,9.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,7.0,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
9.0,10.0,26.0,5.0,3.0,3.0,-6.0,0.0,0.0,0.0,0.0,0.0
36.0,47.0,99.0,6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
12.0,25.0,43.0,5.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0
20.0,38.0,58.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
17.0,62.0,85.0,5.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,21.0,31.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,-6.0
16.0,48.0,68.0,5.0,-6.0,0.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0
20.0,50.0,80.0,8.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0
10.0,27.0,41.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,-6.0
26.0,76.0,113.0,7.0,5.0,-6.0,3.0,0.0,0.0,-6.0,-6.0,3.0
16.0,35.0,57.0,-6.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
24.0,53.0,82.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
-6.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
-6.0,7.0,7.0,0.0,-6.0,0.0,0.0,0.0,0.0,-6.0,-6.0,-6.0
6.0,21.0,34.0,5.0,-6.0,-6.0,-6.0,0.0,0.0,-6.0,-6.0,0.0
27.0,40.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
8.0,45.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
15.0,30.0,55.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,13.0,21.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,32.0,51.0,-6.0,4.0,-6.0,0.0,-6.0,-6.0,0.0,0.0,0.0
7.0,18.0,31.0,3.0,-6.0,-6.0,0.0,0.0,0.0,0.0,-6.0,-6.0
26.0,42.0,67.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
89.0,197.0,312.0,22.0,5.0,-6.0,-6.0,-6.0,-6.0,0.0,-6.0,3.0
8.0,14.0,23.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,44.0,73.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
3.0,28.0,31.0,0.0,-6.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0
3.0,17.0,26.0,-6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
45.0,111.0,161.0,4.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
37.0,83.0,126.0,3.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0
11.0,24.0,39.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
13.0,27.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,37.0,65.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
15.0,38.0,55.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
11.0,28.0,41.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
10.0,26.0,33.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,-6.0
23.0,26.0,50.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
16.0,11.0,27.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
18.0,20.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
15.0,16.0,33.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
30.0,55.0,83.0,-6.0,4.0,4.0,-6.0,-6.0,0.0,-6.0,-6.0,-6.0
71.0,81.0,157.0,8.0,3.0,-6.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0
43.0,52.0,92.0,-6.0,5.0,4.0,-6.0,3.0,-6.0,3.0,-6.0,-6.0
45.0,48.0,100.0,6.0,5.0,3.0,-6.0,0.0,0.0,-6.0,0.0,-6.0
33.0,39.0,78.0,3.0,3.0,-6.0,0.0,0.0,-6.0,0.0,-6.0,0.0
50.0,152.0,224.0,8.0,3.0,-6.0,0.0,-6.0,0.0,3.0,-6.0,5.0
24.0,60.0,93.0,4.0,4.0,0.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,7.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,9.0,38.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,7.0,16.0,6.0,5.0,4.0,4.0,0.0,4.0,-6.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,5.0,10.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
4.0,5.0,10.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,5.0,10.0,4.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
3.0,-6.0,6.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
5.0,4.0,16.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,6.0,9.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
4.0,9.0,22.0,7.0,3.0,0.0,-6.0,0.0,-6.0,0.0,0.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,5.0,14.0,3.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
9.0,-6.0,17.0,4.0,-6.0,0.0,-6.0,0.0,-6.0,-6.0,0.0,0.0
8.0,7.0,17.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,4.0,8.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,3.0,10.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
3.0,9.0,19.0,7.0,-6.0,-6.0,-6.0,0.0,-6.0,-6.0,0.0,0.0
5.0,7.0,18.0,3.0,-6.0,-6.0,0.0,0.0,0.0,0.0,-6.0,-6.0
-6.0,7.0,16.0,6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0,-6.0
7.0,3.0,10.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,0.0,7.0,3.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
0.0,-6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
0.0,4.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
0.0,-6.0,6.0,4.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0
-6.0,5.0,13.0,4.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
6.0,5.0,18.0,7.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,5.0,14.0,7.0,5.0,3.0,-6.0,0.0,-6.0,-6.0,-6.0,-6.0
5.0,-6.0,13.0,4.0,3.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
4.0,6.0,15.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
3.0,4.0,14.0,8.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
12.0,21.0,35.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,-6.0,0.0,-6.0
-6.0,-6.0,8.0,4.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0,-6.0
4.0,6.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
3.0,7.0,18.0,4.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,-6.0
16.0,19.0,51.0,9.0,3.0,3.0,-6.0,-6.0,-6.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,5.0,10.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
15.0,10.0,30.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
18.0,30.0,47.0,0.0,-6.0,0.0,0.0,-6.0,0.0,0.0,0.0,-6.0
24.0,21.0,42.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,9.0,4.0,3.0,-6.0,-6.0,0.0,-6.0,-6.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
3.0,4.0,10.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
6.0,11.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,8.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
5.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,14.0,45.0,9.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
-6.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,7.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
3.0,6.0,15.0,-6.0,4.0,-6.0,3.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
0.0,-6.0,4.0,3.0,-6.0,0.0,-6.0,0.0,0.0,0.0,-6.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
0.0,-6.0,5.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
16.0,10.0,27.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
29.0,9.0,38.0,0.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0
35.0,12.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,-6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,6.0,18.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
9.0,7.0,19.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
7.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,10.0,30.0,3.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
48.0,26.0,82.0,4.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0
36.0,18.0,59.0,-6.0,4.0,-6.0,-6.0,-6.0,0.0,-6.0,-6.0,-6.0
22.0,15.0,37.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0,0.0,0.0,0.0
36.0,33.0,109.0,31.0,6.0,3.0,3.0,-6.0,-6.0,4.0,-6.0,6.0
22.0,22.0,67.0,20.0,8.0,3.0,-6.0,4.0,-6.0,3.0,4.0,4.0
36.0,51.0,115.0,25.0,11.0,5.0,5.0,0.0,-6.0,-6.0,-6.0,0.0
6.0,6.0,13.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
37.0,37.0,107.0,22.0,15.0,8.0,7.0,-6.0,3.0,-6.0,-6.0,3.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0
24.0,24.0,59.0,7.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,-6.0
11.0,11.0,26.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.0,34.0,69.0,0.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0,-6.0,-6.0
49.0,48.0,109.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0
6.0,18.0,29.0,3.0,3.0,-6.0,-6.0,-6.0,0.0,-6.0,0.0,-6.0
